# 2022 m. kovo 30 d. 00:40:29 EEST
Accession,Date,Id,Identifiers,Infraspecies,ModificationDate,Organism,Organization,Package,PublicationDate,SampleData.BioSample.Attributes.Attribute:0.attribute_name,SampleData.BioSample.Attributes.Attribute:0.content,SampleData.BioSample.Attributes.Attribute:0.display_name,SampleData.BioSample.Attributes.Attribute:0.harmonized_name,SampleData.BioSample.Attributes.Attribute:1.attribute_name,SampleData.BioSample.Attributes.Attribute:1.content,SampleData.BioSample.Attributes.Attribute:1.display_name,SampleData.BioSample.Attributes.Attribute:1.harmonized_name,SampleData.BioSample.Attributes.Attribute:2.attribute_name,SampleData.BioSample.Attributes.Attribute:2.content,SampleData.BioSample.Attributes.Attribute:2.display_name,SampleData.BioSample.Attributes.Attribute:2.harmonized_name,SampleData.BioSample.Attributes.Attribute:3.attribute_name,SampleData.BioSample.Attributes.Attribute:3.content,SampleData.BioSample.Attributes.Attribute:3.display_name,SampleData.BioSample.Attributes.Attribute:3.harmonized_name,SampleData.BioSample.Attributes.Attribute:4.attribute_name,SampleData.BioSample.Attributes.Attribute:4.content,SampleData.BioSample.Attributes.Attribute:4.display_name,SampleData.BioSample.Attributes.Attribute:4.harmonized_name,SampleData.BioSample.Description.Organism.OrganismName,SampleData.BioSample.Description.Organism.taxonomy_id,SampleData.BioSample.Description.Organism.taxonomy_name,SampleData.BioSample.Description.Title,SampleData.BioSample.Ids.Id:0.content,SampleData.BioSample.Ids.Id:0.db,SampleData.BioSample.Ids.Id:0.is_primary,SampleData.BioSample.Ids.Id:1.content,SampleData.BioSample.Ids.Id:1.db_label,SampleData.BioSample.Links.Link.content,SampleData.BioSample.Links.Link.label,SampleData.BioSample.Links.Link.target,SampleData.BioSample.Links.Link.type,SampleData.BioSample.Models.Model,SampleData.BioSample.Owner.Contacts.Contact.Name.First,SampleData.BioSample.Owner.Contacts.Contact.Name.Last,SampleData.BioSample.Owner.Contacts.Contact.email,SampleData.BioSample.Owner.Name,SampleData.BioSample.Package.content,SampleData.BioSample.Package.display_name,SampleData.BioSample.Status.status,SampleData.BioSample.Status.when,SampleData.BioSample.access,SampleData.BioSample.accession,SampleData.BioSample.id,SampleData.BioSample.last_update,SampleData.BioSample.publication_date,SampleData.BioSample.submission_date,SortKey,SourceSample,Taxonomy,Title
SAMN10131155,2020/07/24,10131155,BioSample: SAMN10131155; Sample name: OC196-Borstel,strain: OC196,2020/07/24,Stenotrophomonas maltophilia,Universitat Autonoma de Barcelona,Pathogen: clinical or host-associated; version 1.0,2020/07/24,strain,OC196,strain,strain,collected_by,Charite Clinic,collected by,collected_by,collection_date,2012,collection date,collection_date,geo_loc_name,Germany: Berlin,geographic location,geo_loc_name,host,Homo sapiens,host,host,host_disease,Not available,host disease,host_disease,isolation_source,Oropharinx,isolation source,isolation_source,lat_lon,52.525211 N 13.378660 E,latitude and longitude,lat_lon,Stenotrophomonas maltophilia,40324,Stenotrophomonas maltophilia,Pathogen: clinical or host-associated sample from Stenotrophomonas maltophilia,SAMN10131155,BioSample,1,OC196-Borstel,Sample name,295129,PRJNA295129,bioproject,entrez,Pathogen.cl,Oscar,Conchillo-Sole,txino@bioinf.uab.cat,Universitat Autonoma de Barcelona,http://ibb.uab.cat/,Pathogen.cl.1.0,Pathogen: clinical or host-associated; version 1.0,live,2020-07-24T12:39:05.420,public,SAMN10131155,10131155,2020-07-24T12:39:05.420,2020-07-24T12:39:05.420,2018-09-26T06:33:05.943,120200724,BioSample:SAMN10131155,40324,Pathogen: clinical or host-associated sample from Stenotrophomonas maltophilia
SAMN10131154,2020/07/24,10131154,BioSample: SAMN10131154; Sample name: OC195-Borstel,strain: OC195,2020/07/24,Stenotrophomonas maltophilia,Universitat Autonoma de Barcelona,Pathogen: clinical or host-associated; version 1.0,2020/07/24,strain,OC195,strain,strain,collected_by,Charite Clinic,collected by,collected_by,collection_date,2012,collection date,collection_date,geo_loc_name,Germany: Berlin,geographic location,geo_loc_name,host,Homo sapiens,host,host,host_disease,Not available,host disease,host_disease,isolation_source,Oropharinx,isolation source,isolation_source,lat_lon,52.525211 N 13.378660 E,latitude and longitude,lat_lon,Stenotrophomonas maltophilia,40324,Stenotrophomonas maltophilia,Pathogen: clinical or host-associated sample from Stenotrophomonas maltophilia,SAMN10131154,BioSample,1,OC195-Borstel,Sample name,295129,PRJNA295129,bioproject,entrez,Pathogen.cl,Oscar,Conchillo-Sole,txino@bioinf.uab.cat,Universitat Autonoma de Barcelona,http://ibb.uab.cat/,Pathogen.cl.1.0,Pathogen: clinical or host-associated; version 1.0,live,2020-07-24T12:39:05.407,public,SAMN10131154,10131154,2020-07-24T12:39:05.407,2020-07-24T12:39:05.407,2018-09-26T06:33:05.907,120200724,BioSample:SAMN10131154,40324,Pathogen: clinical or host-associated sample from Stenotrophomonas maltophilia
SAMN10131157,2020/07/24,10131157,BioSample: SAMN10131157; Sample name: PC185-Borstel,strain: PC185,2020/07/24,Stenotrophomonas maltophilia,Universitat Autonoma de Barcelona,Pathogen: clinical or host-associated; version 1.0,2020/07/24,strain,PC185,strain,strain,collected_by,Charite Clinic,collected by,collected_by,collection_date,2012,collection date,collection_date,geo_loc_name,Germany: Berlin,geographic location,geo_loc_name,host,Homo sapiens,host,host,host_disease,Not available,host disease,host_disease,isolation_source,Perineum swab,isolation source,isolation_source,lat_lon,52.525211 N 13.378660 E,latitude and longitude,lat_lon,Stenotrophomonas maltophilia,40324,Stenotrophomonas maltophilia,Pathogen: clinical or host-associated sample from Stenotrophomonas maltophilia,SAMN10131157,BioSample,1,PC185-Borstel,Sample name,295129,PRJNA295129,bioproject,entrez,Pathogen.cl,Oscar,Conchillo-Sole,txino@bioinf.uab.cat,Universitat Autonoma de Barcelona,http://ibb.uab.cat/,Pathogen.cl.1.0,Pathogen: clinical or host-associated; version 1.0,live,2020-07-24T12:39:05.437,public,SAMN10131157,10131157,2020-07-24T12:39:05.437,2020-07-24T12:39:05.437,2018-09-26T06:33:05.977,120200724,BioSample:SAMN10131157,40324,Pathogen: clinical or host-associated sample from Stenotrophomonas maltophilia
SAMN10131160,2020/07/24,10131160,BioSample: SAMN10131160; Sample name: PC229-Borstel,strain: PC229,2020/07/24,Stenotrophomonas maltophilia,Universitat Autonoma de Barcelona,Pathogen: clinical or host-associated; version 1.0,2020/07/24,strain,PC229,strain,strain,collected_by,Charite Clinic,collected by,collected_by,collection_date,2012,collection date,collection_date,geo_loc_name,Germany: Berlin,geographic location,geo_loc_name,host,Homo sapiens,host,host,host_disease,Not available,host disease,host_disease,isolation_source,Perineum swab,isolation source,isolation_source,lat_lon,52.525211 N 13.378660 E,latitude and longitude,lat_lon,Stenotrophomonas maltophilia,40324,Stenotrophomonas maltophilia,Pathogen: clinical or host-associated sample from Stenotrophomonas maltophilia,SAMN10131160,BioSample,1,PC229-Borstel,Sample name,295129,PRJNA295129,bioproject,entrez,Pathogen.cl,Oscar,Conchillo-Sole,txino@bioinf.uab.cat,Universitat Autonoma de Barcelona,http://ibb.uab.cat/,Pathogen.cl.1.0,Pathogen: clinical or host-associated; version 1.0,live,2020-07-24T12:39:05.470,public,SAMN10131160,10131160,2020-07-24T12:39:05.470,2020-07-24T12:39:05.470,2018-09-26T06:33:06.020,120200724,BioSample:SAMN10131160,40324,Pathogen: clinical or host-associated sample from Stenotrophomonas maltophilia
SAMN10131159,2020/07/24,10131159,BioSample: SAMN10131159; Sample name: PC228-Borstel,strain: PC228,2020/07/24,Stenotrophomonas maltophilia,Universitat Autonoma de Barcelona,Pathogen: clinical or host-associated; version 1.0,2020/07/24,strain,PC228,strain,strain,collected_by,Charite Clinic,collected by,collected_by,collection_date,2012,collection date,collection_date,geo_loc_name,Germany: Berlin,geographic location,geo_loc_name,host,Homo sapiens,host,host,host_disease,Not available,host disease,host_disease,isolation_source,Perineum swab,isolation source,isolation_source,lat_lon,52.525211 N 13.378660 E,latitude and longitude,lat_lon,Stenotrophomonas maltophilia,40324,Stenotrophomonas maltophilia,Pathogen: clinical or host-associated sample from Stenotrophomonas maltophilia,SAMN10131159,BioSample,1,PC228-Borstel,Sample name,295129,PRJNA295129,bioproject,entrez,Pathogen.cl,Oscar,Conchillo-Sole,txino@bioinf.uab.cat,Universitat Autonoma de Barcelona,http://ibb.uab.cat/,Pathogen.cl.1.0,Pathogen: clinical or host-associated; version 1.0,live,2020-07-24T12:39:05.470,public,SAMN10131159,10131159,2020-07-24T12:39:05.470,2020-07-24T12:39:05.470,2018-09-26T06:33:06.007,120200724,BioSample:SAMN10131159,40324,Pathogen: clinical or host-associated sample from Stenotrophomonas maltophilia
SAMN10131161,2020/07/24,10131161,BioSample: SAMN10131161; Sample name: PC230-Borstel,strain: PC230,2020/07/24,Stenotrophomonas maltophilia,Universitat Autonoma de Barcelona,Pathogen: clinical or host-associated; version 1.0,2020/07/24,strain,PC230,strain,strain,collected_by,Charite Clinic,collected by,collected_by,collection_date,2012,collection date,collection_date,geo_loc_name,Germany: Berlin,geographic location,geo_loc_name,host,Homo sapiens,host,host,host_disease,Not available,host disease,host_disease,isolation_source,Perineum swab,isolation source,isolation_source,lat_lon,52.525211 N 13.378660 E,latitude and longitude,lat_lon,Stenotrophomonas maltophilia,40324,Stenotrophomonas maltophilia,Pathogen: clinical or host-associated sample from Stenotrophomonas maltophilia,SAMN10131161,BioSample,1,PC230-Borstel,Sample name,295129,PRJNA295129,bioproject,entrez,Pathogen.cl,Oscar,Conchillo-Sole,txino@bioinf.uab.cat,Universitat Autonoma de Barcelona,http://ibb.uab.cat/,Pathogen.cl.1.0,Pathogen: clinical or host-associated; version 1.0,live,2020-07-24T12:39:05.483,public,SAMN10131161,10131161,2020-07-24T12:39:05.483,2020-07-24T12:39:05.483,2018-09-26T06:33:06.037,120200724,BioSample:SAMN10131161,40324,Pathogen: clinical or host-associated sample from Stenotrophomonas maltophilia
SAMN10131158,2020/07/24,10131158,BioSample: SAMN10131158; Sample name: PC227-Borstel,strain: PC227,2020/07/24,Stenotrophomonas maltophilia,Universitat Autonoma de Barcelona,Pathogen: clinical or host-associated; version 1.0,2020/07/24,strain,PC227,strain,strain,collected_by,Charite Clinic,collected by,collected_by,collection_date,2012,collection date,collection_date,geo_loc_name,Germany: Berlin,geographic location,geo_loc_name,host,Homo sapiens,host,host,host_disease,Not available,host disease,host_disease,isolation_source,Perineum swab,isolation source,isolation_source,lat_lon,52.525211 N 13.378660 E,latitude and longitude,lat_lon,Stenotrophomonas maltophilia,40324,Stenotrophomonas maltophilia,Pathogen: clinical or host-associated sample from Stenotrophomonas maltophilia,SAMN10131158,BioSample,1,PC227-Borstel,Sample name,295129,PRJNA295129,bioproject,entrez,Pathogen.cl,Oscar,Conchillo-Sole,txino@bioinf.uab.cat,Universitat Autonoma de Barcelona,http://ibb.uab.cat/,Pathogen.cl.1.0,Pathogen: clinical or host-associated; version 1.0,live,2020-07-24T12:39:05.453,public,SAMN10131158,10131158,2020-07-24T12:39:05.453,2020-07-24T12:39:05.453,2018-09-26T06:33:05.990,120200724,BioSample:SAMN10131158,40324,Pathogen: clinical or host-associated sample from Stenotrophomonas maltophilia
SAMN10131162,2020/07/24,10131162,BioSample: SAMN10131162; Sample name: PC231-Borstel,strain: PC231,2020/07/24,Stenotrophomonas maltophilia,Universitat Autonoma de Barcelona,Pathogen: clinical or host-associated; version 1.0,2020/07/24,strain,PC231,strain,strain,collected_by,Charite Clinic,collected by,collected_by,collection_date,2012,collection date,collection_date,geo_loc_name,Germany: Berlin,geographic location,geo_loc_name,host,Homo sapiens,host,host,host_disease,Not available,host disease,host_disease,isolation_source,Perineum swab,isolation source,isolation_source,lat_lon,52.525211 N 13.378660 E,latitude and longitude,lat_lon,Stenotrophomonas maltophilia,40324,Stenotrophomonas maltophilia,Pathogen: clinical or host-associated sample from Stenotrophomonas maltophilia,SAMN10131162,BioSample,1,PC231-Borstel,Sample name,295129,PRJNA295129,bioproject,entrez,Pathogen.cl,Oscar,Conchillo-Sole,txino@bioinf.uab.cat,Universitat Autonoma de Barcelona,http://ibb.uab.cat/,Pathogen.cl.1.0,Pathogen: clinical or host-associated; version 1.0,live,2020-07-24T12:39:05.500,public,SAMN10131162,10131162,2020-07-24T12:39:05.500,2020-07-24T12:39:05.500,2018-09-26T06:33:06.050,120200724,BioSample:SAMN10131162,40324,Pathogen: clinical or host-associated sample from Stenotrophomonas maltophilia
SAMN10131163,2020/07/24,10131163,BioSample: SAMN10131163; Sample name: PC237-Borstel,strain: PC237,2020/07/24,Stenotrophomonas maltophilia,Universitat Autonoma de Barcelona,Pathogen: clinical or host-associated; version 1.0,2020/07/24,strain,PC237,strain,strain,collected_by,Charite Clinic,collected by,collected_by,collection_date,2012,collection date,collection_date,geo_loc_name,Germany: Berlin,geographic location,geo_loc_name,host,Homo sapiens,host,host,host_disease,Not available,host disease,host_disease,isolation_source,Perineum swab,isolation source,isolation_source,lat_lon,52.525211 N 13.378660 E,latitude and longitude,lat_lon,Stenotrophomonas maltophilia,40324,Stenotrophomonas maltophilia,Pathogen: clinical or host-associated sample from Stenotrophomonas maltophilia,SAMN10131163,BioSample,1,PC237-Borstel,Sample name,295129,PRJNA295129,bioproject,entrez,Pathogen.cl,Oscar,Conchillo-Sole,txino@bioinf.uab.cat,Universitat Autonoma de Barcelona,http://ibb.uab.cat/,Pathogen.cl.1.0,Pathogen: clinical or host-associated; version 1.0,live,2020-07-24T12:39:05.500,public,SAMN10131163,10131163,2020-07-24T12:39:05.500,2020-07-24T12:39:05.500,2018-09-26T06:33:06.067,120200724,BioSample:SAMN10131163,40324,Pathogen: clinical or host-associated sample from Stenotrophomonas maltophilia
SAMN10131165,2020/07/24,10131165,BioSample: SAMN10131165; Sample name: PC239-Borstel,strain: PC239,2020/07/24,Stenotrophomonas maltophilia,Universitat Autonoma de Barcelona,Pathogen: clinical or host-associated; version 1.0,2020/07/24,strain,PC239,strain,strain,collected_by,Charite Clinic,collected by,collected_by,collection_date,2012,collection date,collection_date,geo_loc_name,Germany: Berlin,geographic location,geo_loc_name,host,Homo sapiens,host,host,host_disease,Not available,host disease,host_disease,isolation_source,Perineum swab,isolation source,isolation_source,lat_lon,52.525211 N 13.378660 E,latitude and longitude,lat_lon,Stenotrophomonas maltophilia,40324,Stenotrophomonas maltophilia,Pathogen: clinical or host-associated sample from Stenotrophomonas maltophilia,SAMN10131165,BioSample,1,PC239-Borstel,Sample name,295129,PRJNA295129,bioproject,entrez,Pathogen.cl,Oscar,Conchillo-Sole,txino@bioinf.uab.cat,Universitat Autonoma de Barcelona,http://ibb.uab.cat/,Pathogen.cl.1.0,Pathogen: clinical or host-associated; version 1.0,live,2020-07-24T12:39:05.530,public,SAMN10131165,10131165,2020-07-24T12:39:05.530,2020-07-24T12:39:05.530,2018-09-26T06:33:06.097,120200724,BioSample:SAMN10131165,40324,Pathogen: clinical or host-associated sample from Stenotrophomonas maltophilia
SAMN10131164,2020/07/24,10131164,BioSample: SAMN10131164; Sample name: PC238-Borstel,strain: PC238,2020/07/24,Stenotrophomonas maltophilia,Universitat Autonoma de Barcelona,Pathogen: clinical or host-associated; version 1.0,2020/07/24,strain,PC238,strain,strain,collected_by,Charite Clinic,collected by,collected_by,collection_date,2012,collection date,collection_date,geo_loc_name,Germany: Berlin,geographic location,geo_loc_name,host,Homo sapiens,host,host,host_disease,Not available,host disease,host_disease,isolation_source,Perineum swab,isolation source,isolation_source,lat_lon,52.525211 N 13.378660 E,latitude and longitude,lat_lon,Stenotrophomonas maltophilia,40324,Stenotrophomonas maltophilia,Pathogen: clinical or host-associated sample from Stenotrophomonas maltophilia,SAMN10131164,BioSample,1,PC238-Borstel,Sample name,295129,PRJNA295129,bioproject,entrez,Pathogen.cl,Oscar,Conchillo-Sole,txino@bioinf.uab.cat,Universitat Autonoma de Barcelona,http://ibb.uab.cat/,Pathogen.cl.1.0,Pathogen: clinical or host-associated; version 1.0,live,2020-07-24T12:39:05.513,public,SAMN10131164,10131164,2020-07-24T12:39:05.513,2020-07-24T12:39:05.513,2018-09-26T06:33:06.080,120200724,BioSample:SAMN10131164,40324,Pathogen: clinical or host-associated sample from Stenotrophomonas maltophilia
SAMN10131166,2020/07/24,10131166,BioSample: SAMN10131166; Sample name: PC271-Borstel,strain: PC271,2020/07/24,Stenotrophomonas maltophilia,Universitat Autonoma de Barcelona,Pathogen: clinical or host-associated; version 1.0,2020/07/24,strain,PC271,strain,strain,collected_by,Charite Clinic,collected by,collected_by,collection_date,2012,collection date,collection_date,geo_loc_name,Germany: Berlin,geographic location,geo_loc_name,host,Homo sapiens,host,host,host_disease,Not available,host disease,host_disease,isolation_source,Perineum swab,isolation source,isolation_source,lat_lon,52.525211 N 13.378660 E,latitude and longitude,lat_lon,Stenotrophomonas maltophilia,40324,Stenotrophomonas maltophilia,Pathogen: clinical or host-associated sample from Stenotrophomonas maltophilia,SAMN10131166,BioSample,1,PC271-Borstel,Sample name,295129,PRJNA295129,bioproject,entrez,Pathogen.cl,Oscar,Conchillo-Sole,txino@bioinf.uab.cat,Universitat Autonoma de Barcelona,http://ibb.uab.cat/,Pathogen.cl.1.0,Pathogen: clinical or host-associated; version 1.0,live,2020-07-24T12:39:05.530,public,SAMN10131166,10131166,2020-07-24T12:39:05.530,2020-07-24T12:39:05.530,2018-09-26T06:33:06.113,120200724,BioSample:SAMN10131166,40324,Pathogen: clinical or host-associated sample from Stenotrophomonas maltophilia
SAMN10131167,2020/07/24,10131167,BioSample: SAMN10131167; Sample name: PC272-Borstel,strain: PC272,2020/07/24,Stenotrophomonas maltophilia,Universitat Autonoma de Barcelona,Pathogen: clinical or host-associated; version 1.0,2020/07/24,strain,PC272,strain,strain,collected_by,Charite Clinic,collected by,collected_by,collection_date,2012,collection date,collection_date,geo_loc_name,Germany: Berlin,geographic location,geo_loc_name,host,Homo sapiens,host,host,host_disease,Not available,host disease,host_disease,isolation_source,Perineum swab,isolation source,isolation_source,lat_lon,52.525211 N 13.378660 E,latitude and longitude,lat_lon,Stenotrophomonas maltophilia,40324,Stenotrophomonas maltophilia,Pathogen: clinical or host-associated sample from Stenotrophomonas maltophilia,SAMN10131167,BioSample,1,PC272-Borstel,Sample name,295129,PRJNA295129,bioproject,entrez,Pathogen.cl,Oscar,Conchillo-Sole,txino@bioinf.uab.cat,Universitat Autonoma de Barcelona,http://ibb.uab.cat/,Pathogen.cl.1.0,Pathogen: clinical or host-associated; version 1.0,live,2020-07-24T12:39:05.547,public,SAMN10131167,10131167,2020-07-24T12:39:05.547,2020-07-24T12:39:05.547,2018-09-26T06:33:06.127,120200724,BioSample:SAMN10131167,40324,Pathogen: clinical or host-associated sample from Stenotrophomonas maltophilia
SAMN10131168,2020/07/24,10131168,BioSample: SAMN10131168; Sample name: PC273-Borstel,strain: PC273,2020/07/24,Stenotrophomonas maltophilia,Universitat Autonoma de Barcelona,Pathogen: clinical or host-associated; version 1.0,2020/07/24,strain,PC273,strain,strain,collected_by,Charite Clinic,collected by,collected_by,collection_date,2012,collection date,collection_date,geo_loc_name,Germany: Berlin,geographic location,geo_loc_name,host,Homo sapiens,host,host,host_disease,Not available,host disease,host_disease,isolation_source,Perineum swab,isolation source,isolation_source,lat_lon,52.525211 N 13.378660 E,latitude and longitude,lat_lon,Stenotrophomonas maltophilia,40324,Stenotrophomonas maltophilia,Pathogen: clinical or host-associated sample from Stenotrophomonas maltophilia,SAMN10131168,BioSample,1,PC273-Borstel,Sample name,295129,PRJNA295129,bioproject,entrez,Pathogen.cl,Oscar,Conchillo-Sole,txino@bioinf.uab.cat,Universitat Autonoma de Barcelona,http://ibb.uab.cat/,Pathogen.cl.1.0,Pathogen: clinical or host-associated; version 1.0,live,2020-07-24T12:39:05.560,public,SAMN10131168,10131168,2020-07-24T12:39:05.560,2020-07-24T12:39:05.560,2018-09-26T06:33:06.143,120200724,BioSample:SAMN10131168,40324,Pathogen: clinical or host-associated sample from Stenotrophomonas maltophilia
SAMN10131169,2020/07/24,10131169,BioSample: SAMN10131169; Sample name: PC256-Borstel,strain: PC256,2020/07/24,Stenotrophomonas maltophilia,Universitat Autonoma de Barcelona,Pathogen: clinical or host-associated; version 1.0,2020/07/24,strain,PC256,strain,strain,collected_by,Charite Clinic,collected by,collected_by,collection_date,2012,collection date,collection_date,geo_loc_name,Germany: Berlin,geographic location,geo_loc_name,host,Homo sapiens,host,host,host_disease,Not available,host disease,host_disease,isolation_source,Perineum swab,isolation source,isolation_source,lat_lon,52.525211 N 13.378660 E,latitude and longitude,lat_lon,Stenotrophomonas maltophilia,40324,Stenotrophomonas maltophilia,Pathogen: clinical or host-associated sample from Stenotrophomonas maltophilia,SAMN10131169,BioSample,1,PC256-Borstel,Sample name,295129,PRJNA295129,bioproject,entrez,Pathogen.cl,Oscar,Conchillo-Sole,txino@bioinf.uab.cat,Universitat Autonoma de Barcelona,http://ibb.uab.cat/,Pathogen.cl.1.0,Pathogen: clinical or host-associated; version 1.0,live,2020-07-24T12:39:05.657,public,SAMN10131169,10131169,2020-07-24T12:39:05.657,2020-07-24T12:39:05.657,2018-09-26T06:33:06.157,120200724,BioSample:SAMN10131169,40324,Pathogen: clinical or host-associated sample from Stenotrophomonas maltophilia
SAMN10131170,2020/07/24,10131170,BioSample: SAMN10131170; Sample name: PC254-Borstel,strain: PC254,2020/07/24,Stenotrophomonas maltophilia,Universitat Autonoma de Barcelona,Pathogen: clinical or host-associated; version 1.0,2020/07/24,strain,PC254,strain,strain,collected_by,Charite Clinic,collected by,collected_by,collection_date,2012,collection date,collection_date,geo_loc_name,Germany: Berlin,geographic location,geo_loc_name,host,Homo sapiens,host,host,host_disease,Not available,host disease,host_disease,isolation_source,Perineum swab,isolation source,isolation_source,lat_lon,52.525211 N 13.378660 E,latitude and longitude,lat_lon,Stenotrophomonas maltophilia,40324,Stenotrophomonas maltophilia,Pathogen: clinical or host-associated sample from Stenotrophomonas maltophilia,SAMN10131170,BioSample,1,PC254-Borstel,Sample name,295129,PRJNA295129,bioproject,entrez,Pathogen.cl,Oscar,Conchillo-Sole,txino@bioinf.uab.cat,Universitat Autonoma de Barcelona,http://ibb.uab.cat/,Pathogen.cl.1.0,Pathogen: clinical or host-associated; version 1.0,live,2020-07-24T12:39:05.670,public,SAMN10131170,10131170,2020-07-24T12:39:05.670,2020-07-24T12:39:05.670,2018-09-26T06:33:06.173,120200724,BioSample:SAMN10131170,40324,Pathogen: clinical or host-associated sample from Stenotrophomonas maltophilia
SAMN10131027,2020/07/24,10131027,BioSample: SAMN10131027; Sample name: M30-Borstel,strain: M30,2020/07/24,Stenotrophomonas maltophilia,Universitat Autonoma de Barcelona,Pathogen: clinical or host-associated; version 1.0,2020/07/24,strain,M30,strain,strain,collected_by,Hospital Municipal de Badalona,collected by,collected_by,collection_date,2009,collection date,collection_date,geo_loc_name,Spain: Badalona,geographic location,geo_loc_name,host,Homo sapiens,host,host,host_disease,Decubitus ulcer,host disease,host_disease,isolation_source,Decubitus ulcer,isolation source,isolation_source,lat_lon,41.450878 N 2.245511 E,latitude and longitude,lat_lon,Stenotrophomonas maltophilia,40324,Stenotrophomonas maltophilia,Pathogen: clinical or host-associated sample from Stenotrophomonas maltophilia,SAMN10131027,BioSample,1,M30-Borstel,Sample name,295129,PRJNA295129,bioproject,entrez,Pathogen.cl,Oscar,Conchillo-Sole,txino@bioinf.uab.cat,Universitat Autonoma de Barcelona,http://ibb.uab.cat/,Pathogen.cl.1.0,Pathogen: clinical or host-associated; version 1.0,live,2020-07-24T12:39:04.797,public,SAMN10131027,10131027,2020-07-24T12:39:04.797,2020-07-24T12:39:04.797,2018-09-26T06:04:06.807,120200724,BioSample:SAMN10131027,40324,Pathogen: clinical or host-associated sample from Stenotrophomonas maltophilia
SAMN10131026,2020/07/24,10131026,BioSample: SAMN10131026; Sample name: UV74-Borstel,strain: UV74,2020/07/24,Stenotrophomonas maltophilia,Universitat Autonoma de Barcelona,Pathogen: clinical or host-associated; version 1.0,2020/07/24,strain,UV74,strain,strain,collected_by,Hospital Municipal de Badalona,collected by,collected_by,collection_date,2009,collection date,collection_date,geo_loc_name,Spain: Badalona,geographic location,geo_loc_name,host,Homo sapiens,host,host,host_disease,Vascular Ulcera,host disease,host_disease,isolation_source,Vascular Ulcera,isolation source,isolation_source,lat_lon,41.450878 N 2.245511 E,latitude and longitude,lat_lon,Stenotrophomonas maltophilia,40324,Stenotrophomonas maltophilia,Pathogen: clinical or host-associated sample from Stenotrophomonas maltophilia,SAMN10131026,BioSample,1,UV74-Borstel,Sample name,295129,PRJNA295129,bioproject,entrez,Pathogen.cl,Oscar,Conchillo-Sole,txino@bioinf.uab.cat,Universitat Autonoma de Barcelona,http://ibb.uab.cat/,Pathogen.cl.1.0,Pathogen: clinical or host-associated; version 1.0,live,2020-07-24T12:39:04.780,public,SAMN10131026,10131026,2020-07-24T12:39:04.780,2020-07-24T12:39:04.780,2018-09-26T06:04:06.783,120200724,BioSample:SAMN10131026,40324,Pathogen: clinical or host-associated sample from Stenotrophomonas maltophilia
SAMN10131028,2020/07/24,10131028,BioSample: SAMN10131028; Sample name: PG157-Borstel,strain: PG157,2020/07/24,Stenotrophomonas maltophilia,Universitat Autonoma de Barcelona,Pathogen: clinical or host-associated; version 1.0,2020/07/24,strain,PG157,strain,strain,collected_by,University Clinic of Respiratory and Allergic Disease,collected by,collected_by,collection_date,2012,collection date,collection_date,geo_loc_name,Slovenia: Golnik,geographic location,geo_loc_name,host,Homo sapiens,host,host,host_disease,Not available,host disease,host_disease,isolation_source,Perineum swab,isolation source,isolation_source,lat_lon,46.329283 N 14.332308 E,latitude and longitude,lat_lon,Stenotrophomonas maltophilia,40324,Stenotrophomonas maltophilia,Pathogen: clinical or host-associated sample from Stenotrophomonas maltophilia,SAMN10131028,BioSample,1,PG157-Borstel,Sample name,295129,PRJNA295129,bioproject,entrez,Pathogen.cl,Oscar,Conchillo-Sole,txino@bioinf.uab.cat,Universitat Autonoma de Barcelona,http://ibb.uab.cat/,Pathogen.cl.1.0,Pathogen: clinical or host-associated; version 1.0,live,2020-07-24T12:39:04.810,public,SAMN10131028,10131028,2020-07-24T12:39:04.810,2020-07-24T12:39:04.810,2018-09-26T06:04:06.827,120200724,BioSample:SAMN10131028,40324,Pathogen: clinical or host-associated sample from Stenotrophomonas maltophilia
SAMN10131031,2020/07/24,10131031,BioSample: SAMN10131031; Sample name: E50-Borstel,strain: E50,2020/07/24,Stenotrophomonas maltophilia,Universitat Autonoma de Barcelona,Pathogen: clinical or host-associated; version 1.0,2020/07/24,strain,E50,strain,strain,collected_by,Hospital Municipal de Badalona,collected by,collected_by,collection_date,2009,collection date,collection_date,geo_loc_name,Spain: Barcelona,geographic location,geo_loc_name,host,Homo sapiens,host,host,host_disease,Not available,host disease,host_disease,isolation_source,sputum,isolation source,isolation_source,lat_lon,41.450878 N 2.245511 E,latitude and longitude,lat_lon,Stenotrophomonas maltophilia,40324,Stenotrophomonas maltophilia,Pathogen: clinical or host-associated sample from Stenotrophomonas maltophilia,SAMN10131031,BioSample,1,E50-Borstel,Sample name,295129,PRJNA295129,bioproject,entrez,Pathogen.cl,Oscar,Conchillo-Sole,txino@bioinf.uab.cat,Universitat Autonoma de Barcelona,http://ibb.uab.cat/,Pathogen.cl.1.0,Pathogen: clinical or host-associated; version 1.0,live,2020-07-24T12:39:04.843,public,SAMN10131031,10131031,2020-07-24T12:39:04.843,2020-07-24T12:39:04.843,2018-09-26T06:04:06.880,120200724,BioSample:SAMN10131031,40324,Pathogen: clinical or host-associated sample from Stenotrophomonas maltophilia
